project,analyzer,D_P,D_R,D_F,SIZE,T_P,T_R,T_F,SIZE
javaparser,openrewrite,0,0,0,0,0,0,0,0
jenkins,build-info-go,28,57,100,44,44,2,100,96,94,98,45,229
jenkins,cdxgen,16,67,50,25,2,99,05,45,41,62,28,229
jenkins,cyclonedx-maven-plugin,22,22,100,36,36,2,99,43,23,60,18,229
jenkins,depscan,22,22,100,36,36,2,99,43,23,60,18,229
jenkins,jbom,0,78,50,1,54,2,72,07,34,93,47,06,229
jenkins,openrewrite,0,0,0,0,0,0,0,0
jHiccup,build-info-go,0,0,0,0,0,0,0,0
jHiccup,cdxgen,100,50,66,67,2,0,0,0,1
jHiccup,cyclonedx-maven-plugin,100,50,66,67,2,0,0,0,1
jHiccup,depscan,100,50,66,67,2,0,0,0,1
jHiccup,jbom,100,100,100,2,0,0,0,1
jHiccup,openrewrite,100,50,66,67,2,0,0,0,1
jooby,build-info-go,0,0,0,0,0,0,0,0
jooby,cdxgen,0,0,0,86,77,51,94,92,85,34,374
jooby,cyclonedx-maven-plugin,25,1,16,2,22,86,78,02,94,92,85,65,374
jooby,depscan,25,1,16,2,22,86,77,75,94,39,85,27,374
jooby,jbom,0,0,0,0,0,0,0,0
jooby,openrewrite,0,0,0,0,0,0,0,0
launch4j-maven-plugin,build-info-go,100,100,100,12,100,100,100,50
launch4j-maven-plugin,cdxgen,100,75,85,71,12,100,86,92,47,50
launch4j-maven-plugin,cyclonedx-maven-plugin,100,75,85,71,12,100,88,93,62,50
launch4j-maven-plugin,depscan,100,75,85,71,12,100,86,92,47,50
launch4j-maven-plugin,jbom,91,67,91,67,91,67,12,0,0,0,50
launch4j-maven-plugin,openrewrite,29,41,41,67,34,48,12,48,84,42,45,16,50
mybatis-3,build-info-go,100,100,100,27,100,100,100,37
mybatis-3,cdxgen,100,29,63,45,71,27,100,29,73,45,83,37
mybatis-3,cyclonedx-maven-plugin,100,29,63,45,71,27,100,32,43,48,98,37
mybatis-3,depscan,100,29,63,45,71,27,100,29,73,45,83,37
mybatis-3,jbom,100,100,100,27,0,0,0,37
mybatis-3,openrewrite,100,29,63,45,71,27,91,67,29,73,44,9,37
neo4j,build-info-go,0,0,0,0,0,0,0,0
neo4j,cdxgen,9,09,2,04,3,33,49,90,82,94,22,92,49,294
neo4j,cyclonedx-maven-plugin,20,26,53,22,81,49,90,12,77,55,83,36,294
neo4j,depscan,20,26,53,22,81,49,90,12,77,55,83,36,294
neo4j,jbom,0,0,0,49,0,0,0,294
neo4j,openrewrite,0,0,0,0,0,0,0,0
orika,build-info-go,84,21,94,12,88,89,17,100,90,62,95,08,32
orika,cdxgen,50,11,76,19,05,17,68,09,100,81,01,32
orika,cyclonedx-maven-plugin,50,11,76,19,05,17,68,09,100,81,01,32
orika,depscan,50,11,76,19,05,17,68,09,100,81,01,32
orika,jbom,2,7,5,88,3,7,17,0,0,0,32
orika,openrewrite,0,0,0,0,0,0,0,0
para,build-info-go,6,67,60,12,5,100,59,05,74,25,232
para,cdxgen,0,0,0,5,98,99,84,48,91,16,232
para,cyclonedx-maven-plugin,20,20,20,5,98,98,83,62,90,65,232
para,depscan,20,20,20,5,87,18,73,28,79,63,232
para,jbom,0,0,0,5,11,11,0,43,0,83,232
para,openrewrite,0,0,0,0,0,0,0,0
selenese-runner-java,build-info-go,100,100,100,22,100,100,100,114
selenese-runner-java,cdxgen,100,81,82,90,22,100,78,95,88,24,114
selenese-runner-java,cyclonedx-maven-plugin,100,81,82,90,22,100,85,09,91,94,114
selenese-runner-java,depscan,100,81,82,90,22,100,78,95,88,24,114
selenese-runner-java,jbom,77,27,77,27,77,27,22,0,0,0,114
selenese-runner-java,openrewrite,100,81,82,90,22,93,75,78,95,85,71,114
spoon,build-info-go,100,40,91,58,06,22,100,43,75,60,87,32
spoon,cdxgen,100,40,91,58,06,22,100,43,75,60,87,32
spoon,cyclonedx-maven-plugin,100,40,91,58,06,22,100,43,75,60,87,32
spoon,depscan,100,40,91,58,06,22,100,43,75,60,87,32
spoon,jbom,16,85,68,18,27,03,22,0,0,0,32
spoon,openrewrite,100,40,91,58,06,22,93,33,43,75,59,57,32
steady,build-info-go,80,59,57,68,29,47,89,16,73,88,80,8,245
steady,cdxgen,63,64,29,79,40,58,47,84,3,76,73,80,34,245
steady,cyclonedx-maven-plugin,71,43,53,19,60,98,47,85,99,72,65,78,76,245
steady,depscan,71,43,53,19,60,98,47,85,85,71,84,78,22,245
steady,jbom,5,92,42,55,10,39,47,0,0,0,245
steady,openrewrite,50,4,26,7,84,47,100,0,41,0,81,245
tika,build-info-go,0,0,0,0,0,0,0,0
tika,cdxgen,33,33,7,79,12,63,77,87,08,90,89,88,95,571
tika,cyclonedx-maven-plugin,33,33,7,79,12,63,77,87,1,91,07,89,04,571
tika,depscan,33,33,7,79,12,63,77,87,08,90,89,88,95,571
tika,jbom,0,4,2,6,0,7,77,15,1,05,1,96,571
tika,openrewrite,0,0,0,0,0,0,0,0
undertow,build-info-go,54,55,85,71,66,67,7,100,92,68,96,2,123
undertow,cdxgen,0,0,0,7,89,29,20,33,33,11,123
undertow,cyclonedx-maven-plugin,33,33,28,57,30,77,7,91,67,17,89,29,93,123
undertow,depscan,33,33,28,57,30,77,7,91,67,17,89,29,93,123
undertow,jbom,0,0,0,7,0,0,0,123
undertow,openrewrite,0,0,0,0,0,0,0,0
webcam-capture,build-info-go,0,0,0,0,0,0,0,0
webcam-capture,cdxgen,50,5,88,10,53,17,71,84,85,06,77,89,87
webcam-capture,cyclonedx-maven-plugin,50,5,88,10,53,17,71,84,85,06,77,89,87
webcam-capture,depscan,50,5,88,10,53,17,71,84,85,06,77,89,87
webcam-capture,jbom,42,11,47,06,44,44,17,0,0,0,87
webcam-capture,openrewrite,0,0,0,0,0,0,0,0
